ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.999301	1	1	2821360
1	0.479532	0.831962	2347260
0.884589	0.43038	0.748368	2111420
0.996199	0.492754	0.840169	2370420
0.999902	0.468531	0.823715	2324000
1	0.41791	0.782532	2207810
0.977627	0.80153	0.974685	2749940
0.90487	1	0.995324	2808170
0.997027	0.474359	0.827078	2333480
0.999894	1	1	2821360
0.509191	1	0.852861	2406230
0.947739	1	0.99861	2817440
1	1	1	2821360
0.889285	1	0.993632	2803390
1	0.451389	0.810435	2286530
0.199147	0.447552	0.304613	859424
0.499947	0.491379	0.590524	1666080
0.64787	1	0.929088	2621290
1	0.475	0.828609	2337810
0.997461	0.502661	0.847532	2391190
0.859935	1	0.989698	2792290
0.997685	1	0.999997	2821350
1	0.451389	0.810435	2286530
1	0.463235	0.819704	2312680
1	0.438356	0.799879	2256750
0.999879	1	1	2821360
0.65309	0.486667	0.682147	1924580
0.171977	0.456522	0.278284	785141
1	1	1	2821360
1	0.460526	0.817612	2306780
1	1	1	2821360
1	0.488722	0.838628	2366070
0.984122	1	0.999873	2821000
1	0.479675	0.832066	2347560
0.983483	1	0.999863	2820970
1	1	1	2821360
0.984161	1	0.999874	2821010
1	1	1	2821360
0.988528	0.475	0.824521	2326270
0.968257	0.46875	0.812402	2292080
0.711254	0.46875	0.699611	1973860
0.905933	0.46875	0.788364	2224260
0.968257	0.46875	0.812402	2292080
0.950846	0.46875	0.805882	2273680
0.748022	0.46875	0.718104	2026030
0.596826	0.46875	0.636128	1794750
0.878946	0.46875	0.777339	2193150
0.446439	0.46875	0.536593	1513920
0.968257	0.46875	0.812402	2292080
0.499352	1	0.846124	2387220
0.858661	1	0.989505	2791750
0.253744	1	0.601736	1697720
0.462352	1	0.819024	2310760
0.627089	1	0.919731	2594890
0.858661	1	0.989505	2791750
0.54361	1	0.874953	2468560
0.462352	1	0.819024	2310760
0.315884	1	0.679902	1918250
0.917856	1	0.99653	2811570
0.199983	1	0.52186	1472360
0.462352	1	0.819024	2310760
0.788128	1	0.975777	2753020
0.990847	0.466667	0.819057	2310860
1	0.4375	0.799172	2254750
0.999867	0.487805	0.837924	2364090
1	0.488	0.838111	2364610
0.999907	1	1	2821360
1	0.442748	0.803479	2266900
0.999917	0.416667	0.781415	2204650
0.979571	0.449367	0.801385	2261000
0.998333	1	0.999999	2821360
1	0.428571	0.791699	2233670
0.266017	1	0.618275	1744380
0.917949	1	0.996538	2811590
0.444312	0.497037	0.554378	1564100
0.942111	0.245342	0.569697	1607320
1	0.484472	0.835567	2357440
0.965819	0.459854	0.804607	2270090
0.600317	0.489796	0.653948	1845020
1	0.4	0.766516	2162620
0.848316	1	0.987866	2787130
0.897964	0.46875	0.785148	2215190
0.998359	0.48	0.831727	2346600
0.471358	0.479167	0.561902	1585330
1	1	1	2821360
0.999923	0.450617	0.809793	2284720
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	0.461957	0.818718	2309900
1	1	1	2821360
1	0.222079	0.556246	1569370
0.999919	0.493671	0.842118	2375920
0.999909	1	1	2821360
0.862548	0.481928	0.780586	2202310
0.988153	0.475524	0.824778	2327000
1	1	1	2821360
0.993058	0.437908	0.796989	2248590
0.921796	1	0.996859	2812500
0.291157	0.463768	0.405393	1143760
0.884892	0.463768	0.775898	2189090
1	0.187069	0.500649	1412510
0.958072	0.423611	0.771834	2177620
0.996028	0.42963	0.791149	2232120
0.287317	0.411765	0.37083	1046250
0.65242	0.402878	0.614057	1732480
0.717002	0.382812	0.629345	1775610
0.282694	1	0.639847	1805240
0.931364	1	0.997589	2814560
0.668895	1	0.937877	2646090
0.286674	1	0.644847	1819350
0.80185	1	0.978926	2761900
0.576326	1	0.893929	2522100
0.938452	0.473684	0.804927	2270990
0.981324	0.458065	0.808937	2282300
0.596248	0.472973	0.638981	1802800
0.588028	0.472973	0.634033	1788840
0.91914	0.416667	0.750549	2117570
0.641529	0.433628	0.634115	1789070
1	0.683231	0.943489	2661920
0.980012	0.715935	0.95025	2681000
0.994304	0.652091	0.929307	2621910
0.671285	0.652091	0.799369	2255310
0.395527	1	0.762393	2150980
0.638078	0.868993	0.881474	2486960
0.982236	0.743251	0.959754	2707810
0.393333	1	0.760352	2145230
0.103018	1	0.337162	951256
0.965465	1	0.999397	2819660
0.287968	1	0.646461	1823900
0.912813	0.223373	0.528123	1490030
0.276777	0.176573	0.196392	554094
0.84256	0.0540495	0.18622	525394
0.884575	0.787808	0.948551	2676200
0.781353	0.481677	0.744142	2099490
0.800737	0.31453	0.599139	1690390
0.998447	0.479167	0.831145	2344960
0.999889	1	1	2821360
0.984122	1	0.999873	2821000
1	0.413793	0.77892	2197610
0.268355	1	0.62136	1753080
0.999904	0.496552	0.844138	2381620
0.999906	0.479452	0.831869	2347000
0.999936	1	1	2821360
0.996359	1	0.999993	2821340
0.903985	1	0.995235	2807920
0.999884	1	1	2821360
0.947669	0.48366	0.815919	2302000
0.907791	1	0.995612	2808980
0.97868	1	0.999771	2820720
0.990467	1	0.999954	2821230
1	0.466667	0.822332	2320100
1	1	1	2821360
0.230062	1	0.568117	1602860
0.999647	1	1	2821360
0.887548	1	0.993426	2802810
0.999899	1	1	2821360
1	0.485714	0.836465	2359970
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.996918	0.497452	0.843728	2380460
1	0.484848	0.835839	2358200
0.90114	0.484848	0.798689	2253390
1	1	1	2821360
0.949918	1	0.998724	2817760
1	1	1	2821360
0.243527	0.487013	0.371456	1048010
1	0.496644	0.844236	2381900
0.998176	1	0.999998	2821360
1	0.464286	0.820511	2314960
1	1.09571e-19	4.89319e-18	1.38055e-11
1	0.424658	0.788365	2224260
1	4.16436e-25	2.37943e-23	6.71324e-17
1	0.480447	0.832633	2349160
0.999842	0.496934	0.844384	2382310
0.929008	1	0.997418	2814080
1	2.06259e-24	1.14552e-22	3.23193e-16
0.806779	0.482993	0.756915	2135530
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.878783	0.48	0.785922	2217370
0.841313	1	0.986685	2783790
1	1	1	2821360
0.560485	0.190804	0.346009	976216
0.827023	1	0.984093	2776480
0.977649	0.483444	0.826845	2332830
1	1	1	2821360
0.998975	1	0.999999	2821360
0.878451	0.772733	0.94179	2657130
0.968668	0.774186	0.965741	2724700
1	0.498032	0.845206	2384630
1	8.05487e-11	1.95267e-09	0.0055092
0.968264	1	0.999491	2819920
1	1	1	2821360
0.948427	1	0.998647	2817540
1	0.489655	0.839295	2367960
0.999891	0.463235	0.819665	2312570
0.747584	1	0.965063	2722790
0.410283	1	0.775807	2188830
0.998876	0.425197	0.788417	2224410
0.999906	0.431507	0.794142	2240560
1	1	1	2821360
0.997165	2.17168e-13	6.53142e-12	1.84275e-05
1	1	1	2821360
0.76638	0.451055	0.712875	2011280
0.9994	0.422414	0.786219	2218210
0.846161	0.67897	0.89293	2519280
0.999725	0.491228	0.84032	2370850
0.999749	1	1	2821360
0.993958	0.47561	0.826919	2333040
0.992271	0.441379	0.799559	2255840
1	1	1	2821360
0.999551	1	1	2821360
0.999622	1	1	2821360
0.998179	0.488722	0.83799	2364270
1	0.495575	0.843487	2379780
0.997113	0.492424	0.840256	2370660
1	1	1	2821360
0.83944	1	0.986359	2782870
1	0.457143	0.814976	2299340
0.600714	1	0.90686	2558580
0.968264	0.443038	0.792043	2234640
1	1.36971e-11	3.56313e-10	0.00100529
0.992961	0.00105368	0.00822628	23209.3
0.62743	1	0.91989	2595340
1	1	1	2821360
0.999907	0.435374	0.797376	2249680
0.640565	0.358209	0.567226	1600350
1	1	1	2821360
1	1	1	2821360
0.998982	0.615308	0.913817	2578210
0.999126	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.991763	0.442308	0.800133	2257460
1	1	1	2821360
1	0.476562	0.82977	2341080
1	0.478261	0.831026	2344620
1	0.475862	0.82925	2339610
0.999935	0.448864	0.808396	2280780
1	0.475904	0.829281	2339700
0.999933	0.450867	0.809996	2285290
1	1	1	2821360
0.999931	0.48538	0.8362	2359220
0.999359	0.47619	0.829267	2339660
0.599958	0.467626	0.637137	1797590
0.993803	0.486111	0.83457	2354620
0.998436	1	0.999999	2821360
0.986428	1	0.999907	2821100
0.932799	0.488252	0.813641	2295570
0.710622	1	0.953381	2689830
0.749122	0.837591	0.919902	2595380
0.995278	0.400923	0.765626	2160110
0.307754	0.564993	0.478062	1348780
0.664352	0.564993	0.743159	2096720
0.783919	0.767584	0.907373	2560030
0.999005	0.542308	0.873827	2465380
0.357177	0.44137	0.448884	1266460
0.998463	0.85713	0.989066	2790510
0.879786	1	0.992466	2800100
0.998001	0.699367	0.948945	2677320
0.873323	0.649969	0.889072	2508390
0.981803	0.421964	0.779354	2198840
0.184732	1	0.496716	1401420
0.988841	0.477612	0.826578	2332080
0.586089	0.477612	0.636333	1795320
0.947249	0.483607	0.815721	2301440
0.99724	0.481481	0.832417	2348550
1	0.444444	0.804858	2270790
0.999917	1	1	2821360
1	0.48	0.832305	2348230
1	0.48	0.832305	2348230
1	1	1	2821360
0.621741	1	0.917212	2587790
1	0.452229	0.811103	2288410
0.919424	0.492958	0.811902	2290670
0.341126	1	0.708008	1997550
0.856098	1	0.98911	2790640
0.974724	0.498455	0.836568	2360260
0.546253	0.493976	0.623305	1758570
0.435693	1	0.797675	2250530
1	0.464516	0.820688	2315460
0.999236	1	1	2821360
0.999913	1	1	2821360
1	0.414286	0.779354	2198840
0.999926	0.478788	0.831388	2345650
0.999656	1	1	2821360
0.999925	0.408537	0.77422	2184360
0.99483	0.492754	0.839688	2369060
0.981144	0.486486	0.830326	2342650
0.996035	1	0.999992	2821340
0.99931	0.481481	0.833147	2350610
0.516542	0.40458	0.536146	1512660
1	1.00428e-19	4.49366e-18	1.26782e-11
0.999917	0.49359	0.84206	2375760
0.266129	1	0.618424	1744800
0.994977	1	0.999987	2821330
0.984662	0.467153	0.817194	2305600
1	4.79285e-13	1.40749e-11	3.97104e-05
1	1.75379e-11	4.51893e-10	0.00127495
1	0.442424	0.803215	2266160
1	0.455882	0.813987	2296550
1	1	1	2821360
0.627971	0.467949	0.653734	1844420
0.999904	1	1	2821360
1	0.48366	0.834978	2355770
1	0.496063	0.843829	2380750
0.963762	0.443609	0.790819	2231180
0.942056	0.483444	0.813632	2295550
0.926451	0.480519	0.805452	2272470
0.885801	0.500316	0.803831	2267900
0.993535	1.05211e-20	4.91371e-19	1.38634e-12
0.99747	0.468085	0.822511	2320600
0.967789	0.483221	0.823085	2322220
1	1	1	2821360
1	1	1	2821360
0.999881	0.492308	0.841141	2373160
1	0.492063	0.841009	2372790
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.997934	1	0.999998	2821350
1	1	1	2821360
0.986625	1	0.99991	2821110
0.637254	0.402543	0.605531	1708420
0.517944	0.402543	0.535381	1510500
0.246126	0.402543	0.328127	925765
0.0166905	0.402543	0.0403311	113789
0.0787411	0.402543	0.141099	398091
0.972231	0.402543	0.75851	2140030
1	0.457143	0.814976	2299340
0.998353	1	0.999999	2821360
0.790734	1	0.976393	2754760
0.936561	1	0.997944	2815560
0.628439	1	0.920359	2596670
0.836464	0.436114	0.73266	2067100
0.601519	0.364878	0.552322	1558300
0.958163	1	0.999112	2818860
0.584371	1	0.898307	2534450
0.946308	1	0.998532	2817220
0.621318	1	0.917011	2587220
0.972499	1	0.999618	2820280
0.982379	1	0.999844	2820920
0.558489	1	0.88382	2493580
0.944892	0.496644	0.824313	2325680
0.571109	0.472393	0.623242	1758390
0.841723	0.489796	0.777575	2193820
0.923575	1	0.997002	2812900
0.879061	1	0.992373	2799840
0.432869	0.49809	0.546413	1541630
1	1	1	2821360
0.999916	0.464516	0.820658	2315370
0.992531	1	0.999972	2821280
0.998128	1	0.999998	2821360
0.795669	1	0.977537	2757980
0.996577	1	0.999994	2821340
0.817463	1	0.982222	2771200
1	1	1	2821360
0.995739	0.493421	0.84048	2371300
1	1	1	2821360
1	1	1	2821360
0.679965	1	0.942237	2658390
0.737299	1	0.962	2714150
0.50373	1	0.849145	2395750
0.92664	1	0.997241	2813580
0.679965	1	0.942237	2658390
0.621145	1	0.916929	2586990
0.148858	1	0.432397	1219950
0.997608	1	0.999997	2821350
0.999293	0.49375	0.841956	2375460
0.999919	1	1	2821360
0.528627	0.48503	0.605365	1707950
1	0.498047	0.845216	2384660
0.99648	2.32984e-11	5.91698e-10	0.00166939
1	0.218914	0.551461	1555870
1	0.478788	0.831414	2345720
0.999919	1	1	2821360
0.999571	1	1	2821360
1	0.41358	0.778732	2197080
1	0.416107	0.780955	2203360
0.930464	0.496644	0.818837	2310230
0.999656	0.45098	0.809987	2285260
1	0.243697	0.587756	1658270
0.996028	1	0.999992	2821340
1	1	1	2821360
1	0.492308	0.841182	2373280
0.945468	1	0.998485	2817090
0.986063	1	0.999902	2821090
0.520441	1	0.86033	2427300
0.146401	1	0.427697	1206690
0.854505	1	0.988861	2789930
0.707418	1	0.952279	2686720
0.528415	1	0.865477	2441820
0.236649	1	0.577702	1629910
0.551238	1	0.879549	2481530
0.520173	1	0.860155	2426810
0.453459	1	0.812078	2291160
0.588951	1	0.900749	2541340
1	1	1	2821360
1	1	1	2821360
0.692055	0.487952	0.704295	1987070
1	1	1	2821360
1	0.488676	0.838595	2365980
0.0685397	1	0.25225	711687
0.660378	1	0.934397	2636270
0.459778	1	0.817031	2305140
0.544414	1	0.875442	2469940
0.689069	1	0.945688	2668130
0.882836	1	0.992851	2801190
0.573852	1	0.89256	2518230
0.999669	1	1	2821360
0.997343	0.424242	0.787041	2220530
1	0.487342	0.837638	2363280
0.997673	0.469388	0.823571	2323590
0.908469	0.450704	0.775065	2186740
0.893497	0.459459	0.776023	2189440
0.848569	0.457143	0.755261	2130860
1	0.46875	0.823915	2324560
0.952413	1	0.998849	2818110
1	9.54856e-12	2.5184e-10	0.000710531
0.999941	0.486486	0.837002	2361480
0.997934	0.448718	0.807559	2278420
0.869512	0.412162	0.726136	2048690
1	0.465116	0.821148	2316750
0.596777	0.461538	0.630583	1779100
0.997908	0.496774	0.843599	2380100
1	0.494318	0.842603	2377290
0.995502	1	0.99999	2821330
1	0.497006	0.844489	2382610
1	1	1	2821360
1	0.474684	0.828374	2337140
1	1	1	2821360
0.982381	1	0.999844	2820920
0.999917	1	1	2821360
1	0.485915	0.836611	2360380
1	0.479452	0.831903	2347100
1	0.353333	0.720921	2033980
0.998927	0.469231	0.823898	2324510
0.998219	0.434524	0.796056	2245960
1	1	1	2821360
0.429045	0.412121	0.48318	1363220
0.998913	0.453488	0.81171	2290130
0.624188	0.464516	0.648916	1830830
0.612378	0.461538	0.639774	1805030
0.913211	0.465753	0.788941	2225890
0.990042	1	0.99995	2821220
1	1	1	2821360
0.999917	1	1	2821360
0.999913	0.486842	0.837248	2362180
1	1	1	2821360
0.995706	1	0.999991	2821330
0.961209	0.661575	0.923786	2606330
1	0.448718	0.808303	2280510
0.998759	0.47205	0.825963	2330340
0.990467	0.468966	0.820672	2315410
1	1	1	2821360
1	0.503223	0.848797	2394760
0.726145	0.440678	0.684614	1931540
0.71622	0.440678	0.679601	1917400
0.248757	0.440678	0.351965	993019
1	0.452229	0.811103	2288410
0.99904	1	1	2821360
0.87587	1	0.991956	2798670
0.999661	0.487013	0.837283	2362280
0.999909	0.42953	0.792477	2235860
1	0.396104	0.762927	2152490
1	1	1	2821360
0.842395	0.459627	0.754569	2128910
0.947483	0.498842	0.82685	2332840
0.517232	1	0.858225	2421360
1	1	1	2821360
0.998871	1	0.999999	2821360
0.527279	0.507143	0.620111	1749560
1	0.483333	0.83474	2355100
1	1	1	2821360
0.999889	0.444444	0.804818	2270680
1	1	1	2821360
0.991215	0.441176	0.799007	2254290
0.980067	0.473333	0.820214	2314120
0.999114	0.496503	0.84383	2380750
0.981489	1	0.999828	2820870
1	1	1	2821360
0.998629	0.204575	0.528753	1491800
0.999524	1	1	2821360
0.893345	1	0.994099	2804710
0.997986	0.493671	0.841444	2374020
1	0.474684	0.828374	2337140
0.65739	1	0.93315	2632750
0.993079	0.497887	0.842689	2377530
1	1	1	2821360
0.926176	0.214915	0.520355	1468110
0.968657	1	0.999504	2819960
0.998569	1	0.999999	2821360
0.999903	0.486111	0.836718	2360680
0.999308	0.497764	0.844778	2383420
1	1	1	2821360
0.814224	0.166976	0.407245	1148990
0.287654	0.486667	0.41524	1171540
0.511311	0.47651	0.587682	1658060
1	1	1	2821360
0.999918	1	1	2821360
0.999236	0.467532	0.82272	2321190
0.999343	1	1	2821360
0.262923	0.470199	0.382066	1077940
1	0.467742	0.82315	2322400
1	1	1	2821360
0.861521	1	0.989936	2792970
0.980351	0.613183	0.907074	2559180
0.244571	1	0.588989	1661750
0.994853	1	0.999987	2821320
0.998643	1	0.999999	2821360
0.999395	1.37159e-23	7.35333e-22	2.07464e-15
0.907525	1	0.995586	2808910
0.518947	1	0.859352	2424540
0.753356	1	0.96672	2727470
1	1	1	2821360
1	1	1	2821360
1	0.470149	0.824973	2327550
1	0.492647	0.841423	2373960
1	0.485714	0.836465	2359970
1	0.228483	0.565791	1596300
0.999883	0.48855	0.838464	2365610
1	1.11789e-18	4.73261e-17	1.33524e-10
1	1.52377e-23	8.15798e-22	2.30166e-15
1	4.09875e-16	1.4932e-14	4.21286e-08
1	1.31639e-31	9.49187e-30	2.678e-23
0.998677	1	0.999999	2821360
1	0.482759	0.834322	2353920
0.980836	0.470588	0.81842	2309060
0.858632	1	0.9895	2791740
0.999884	0.378788	0.746465	2106050
0.999926	0.466667	0.822306	2320020
1	1	1	2821360
0.904051	0.627652	0.888957	2508070
0.388271	0.635047	0.591796	1669670
0.303224	0.894187	0.625009	1763380
0.996434	0.882594	0.992422	2799980
0.666544	0.504703	0.7029	1983130
0.999932	0.44186	0.80273	2264790
1	0.424242	0.788009	2223260
1	0.419847	0.784218	2212560
1	1	1	2821360
0.967041	1	0.999451	2819810
0.957614	1	0.999089	2818790
0.292944	1	0.652612	1841260
0.613143	1	0.913066	2576090
0.990815	1	0.999958	2821240
0.998447	1	0.999999	2821360
0.964085	0.496454	0.831293	2345380
1	0.492857	0.841571	2374380
0.239042	1	0.581139	1639600
0.955899	1	0.999013	2818580
0.984122	0.490446	0.834249	2353720
0.999642	0.426667	0.789951	2228740
0.999678	0.481013	0.832934	2350010
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.99747	0.475177	0.827845	2335650
0.771682	1	0.971689	2741480
0.547089	1	0.877062	2474510
1	0.453333	0.811978	2290880
0.876784	1	0.992076	2799010
1	1	1	2821360
1	0.497041	0.844514	2382680
0.510203	1	0.853542	2408150
0.992736	0.473684	0.825044	2327750
0.719514	1	0.956363	2698250
1	1	1	2821360
0.620917	1	0.91682	2586680
1	1	1	2821360
0.826425	1	0.98398	2776160
0.857281	1	0.989293	2791150
1	1	1	2821360
0.594236	1	0.903523	2549170
0.863325	0.523107	0.810612	2287030
0.998965	1	0.999999	2821360
0.904837	1	0.995321	2808160
0.904837	1	0.995321	2808160
0.67032	1	0.938448	2647700
1	2.37566e-20	1.09723e-18	3.09569e-12
0.25289	0.478261	0.376436	1062060
0.999875	1	1	2821360
1	0.20202	0.525129	1481580
0.850222	0.475309	0.770268	2173210
0.988834	0.488506	0.834535	2354520
0.997437	1	0.999997	2821350
1	0.486486	0.837022	2361540
0.62553	0.460227	0.646359	1823610
1	1	1	2821360
0.999409	1	1	2821360
0.889406	0.494253	0.800896	2259620
0.653668	1	0.931579	2628320
0.977435	1	0.999743	2820640
0.997908	1	0.999998	2821350
0.330311	0.845706	0.635597	1793250
0.662276	0.43662	0.647946	1828090
0.996976	1	0.999995	2821350
1	1	1	2821360
1	1	1	2821360
0.621481	0.469945	0.651529	1838200
1	1	1	2821360
0.999914	1	1	2821360
1	1	1	2821360
0.912258	1	0.996033	2810170
0.991769	1	0.999966	2821270
0.335197	1	0.701579	1979410
1	0.490196	0.839681	2369040
1	0.496732	0.844298	2382070
1	0.464286	0.820511	2314960
0.999926	0.424242	0.787982	2223180
0.251856	0.438849	0.353962	998654
0.888489	1	0.993538	2803130
1	1	1	2821360
1	1	1	2821360
1	0.439716	0.800998	2259910
1	0.4375	0.799172	2254750
0.927671	0.698887	0.929291	2621860
0.628831	0.426667	0.62129	1752880
0.969431	0.464052	0.809222	2283110
1	0.461039	0.818009	2307900
0.999912	0.417219	0.781896	2206010
1	0.475904	0.829281	2339700
0.995549	9.54542e-23	4.91376e-21	1.38635e-14
1	0.473988	0.827855	2335680
0.995448	1	0.99999	2821330
1	7.80442e-14	2.43354e-12	6.86588e-06
1	1.58585e-12	4.46733e-11	0.00012604
0.229199	0.496183	0.360959	1018400
0.532067	1	0.867794	2448360
0.498508	1	0.845537	2385560
1	0.470238	0.82504	2327740
1	0.441176	0.802196	2263280
0.994694	1	0.999986	2821320
1	0.473684	0.827628	2335040
0.99993	0.470588	0.82528	2328410
1	1	1	2821360
0.905954	1	0.995432	2808470
0.999899	0.48227	0.83393	2352820
1	0.433121	0.79553	2244480
0.300616	1	0.661932	1867550
1	0.450549	0.809767	2284640
1	0.475309	0.828839	2338450
0.999911	0.46	0.817171	2305540
0.437325	0.482353	0.539208	1521300
0.9999	0.457746	0.815412	2300570
0.998804	1	0.999999	2821360
0.989153	0.490798	0.836292	2359480
0.73896	1	0.962504	2715570
1	1.04954e-13	3.24154e-12	9.14554e-06
0.995561	4.12025e-12	1.11654e-10	0.000315015
0.999984	9.58892e-21	4.51571e-19	1.27404e-12
1	0.502386	0.848222	2393140
0.969471	2.93283e-10	6.53415e-09	0.0184352
1	1	1	2821360
0.999601	0.380282	0.747807	2109830
0.878656	1	0.992321	2799690
0.767971	1	0.970718	2738750
0.246809	0.739224	0.492843	1390490
0.981294	0.483871	0.828475	2337430
0.999879	1	1	2821360
1	2.21883e-32	1.6394e-30	4.62534e-24
0.995991	0.486034	0.835286	2356640
1	0.44375	0.804294	2269200
0.930856	0.446541	0.780568	2202260
0.990675	0.492424	0.83799	2364270
1	0.475904	0.829281	2339700
1	1	1	2821360
1	1	1	2821360
0.261452	0.467456	0.379112	1069610
0.60885	0.48855	0.658115	1856780
1	0.422819	0.786786	2219810
0.876428	0.0593515	0.20579	580607
0.642643	0.0959869	0.233523	658852
0.916935	0.0652264	0.228265	644018
0.999919	1	1	2821360
0.991223	0.446281	0.803166	2266020
0.593167	0.45614	0.624262	1761270
0.249972	0.459459	0.363405	1025300
0.577911	1	0.8948	2524550
0.573566	0.466667	0.620451	1750520
0.978083	0.485714	0.82866	2337950
0.997638	0.451429	0.809618	2284220
0.999945	1	1	2821360
0.142888	1	0.420905	1187530
0.0197926	1	0.0974279	274879
0.936781	1	0.997958	2815600
0.555573	1	0.882114	2488760
0.914947	1	0.996276	2810850
0.637628	1	0.924561	2608520
0.466565	1	0.822254	2319880
1	1	1	2821360
0.722841	0.500548	0.729645	2058590
0.997472	0.496934	0.843559	2379980
0.999454	0.467033	0.822417	2320330
1	0.239593	0.581927	1641830
1	1	1	2821360
0.999915	0.461039	0.817979	2307810
1	0.496503	0.844138	2381620
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.997434	0.435714	0.796762	2247950
0.249696	1	0.596152	1681960
0.873858	0.426573	0.740612	2089530
0.908856	0.135611	0.381281	1075730
0.876353	0.0931569	0.28618	807416
0.436744	0.199106	0.299339	844542
0.586852	0.131105	0.274269	773812
0.438596	0.56488	0.59345	1674340
0.96757	0.56488	0.876744	2473610
0.999577	1	1	2821360
1	0.482014	0.833779	2352390
0.999906	0.445205	0.80544	2272440
0.851812	0.482353	0.776333	2190320
0.443981	0.470588	0.536067	1512440
0.997375	0.487952	0.837155	2361920
0.608516	0.437908	0.618881	1746090
1	1	1	2821360
1	0.481013	0.833047	2350330
1	0.436242	0.79813	2251810
0.809664	0.453237	0.734849	2073270
1	0.447059	0.80697	2276750
0.999711	1	1	2821360
1	1	1	2821360
0.595961	1	0.904419	2551690
1	1	1	2821360
0.999627	0.482993	0.834362	2354040
0.999246	0.461538	0.818126	2308230
0.468883	1	0.824016	2324850
0.285609	1	0.643514	1815590
1	0.398438	0.765082	2158570
1	0.000942641	0.00750985	21188
0.999343	1	1	2821360
1	1	1	2821360
1	0.478528	0.831222	2345180
0.999678	1	1	2821360
1	1	1	2821360
0.999708	0.451807	0.810663	2287170
1	0.403846	0.770022	2172510
1	0.434109	0.796355	2246810
1	0.441441	0.802412	2263900
0.99944	0.491667	0.840532	2371440
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.99651	0.493056	0.840492	2371330
0.40404	0.464516	0.501677	1415410
0.230784	0.471338	0.350094	987741
0.217137	1	0.548754	1548230
0.535807	0.407186	0.550334	1552690
0.249786	0.477987	0.373146	1052780
1	0.453125	0.811813	2290420
0.955389	0.475904	0.813036	2293870
1	1	1	2821360
0.635318	1	0.923517	2605580
0.999924	0.484663	0.835678	2357750
1	1	1	2821360
0.978225	1	0.999761	2820690
1	0.496855	0.844384	2382310
1	0.482143	0.833873	2352660
0.998111	0.498488	0.844867	2383670
0.604384	1	0.908719	2563820
0.919424	1	0.996663	2811950
0.451352	0.499365	0.561203	1583360
1	2.38903e-12	6.63199e-11	0.000187112
0.999904	1	1	2821360
0.147686	1	0.43016	1213640
0.609602	0.494949	0.66326	1871300
0.266797	1	0.619307	1747290
0.997335	1	0.999996	2821350
1	1	1	2821360
0.759038	0.350777	0.618588	1745260
1	0.47929	0.831784	2346760
0.876509	0.464286	0.772825	2180420
0.884701	0.473333	0.783271	2209890
0.953765	0.473333	0.810483	2286670
0.968212	0.473333	0.81587	2301860
0.229353	0.496855	0.36146	1019810
0.844967	0.496855	0.784199	2212510
1	1	1	2821360
0.999848	1	1	2821360
1	0.481707	0.833555	2351760
0.999381	1	1	2821360
0.99853	1	0.999999	2821360
0.987307	0.562777	0.88215	2488860
1	1	1	2821360
1	1	1	2821360
1	0.489933	0.839494	2368510
0.141865	0.417323	0.226558	639202
0.551535	0.417323	0.568272	1603300
0.27244	0.417323	0.360896	1018220
1	0.417323	0.782019	2206360
0.984991	0.417323	0.776498	2190780
1	0.46875	0.823915	2324560
1	0.464516	0.820688	2315460
1	0.490066	0.839589	2368780
1	0.481928	0.833716	2352210
0.999622	1	1	2821360
0.945633	1	0.998495	2817110
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.992271	0.468966	0.82132	2317240
0.155375	0.496815	0.274918	775642
1	1	1	2821360
1	1	1	2821360
0.999916	1	1	2821360
0.998085	1	0.999998	2821360
1	0.472727	0.826912	2333020
0.91967	0.467105	0.792555	2236080
0.372784	0.496689	0.497435	1403440
0.999656	1	1	2821360
0.530037	0.495327	0.613651	1731330
0.985818	0.495327	0.838328	2365220
1	0.495327	0.843313	2379290
0.990237	0.48062	0.829299	2339750
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.989767	0.460317	0.813771	2295940
0.920075	0.447154	0.776815	2191680
0.978642	0.474138	0.820301	2314360
0.805339	0.474138	0.74946	2114500
0.999748	0.496313	0.843917	2380990
0.984206	1	0.999875	2821010
1	1	1	2821360
0.999857	1	1	2821360
0.694142	0.45679	0.681275	1922120
0.995104	0.493827	0.840545	2371480
0.924482	0.493827	0.814499	2298000
0.683663	0.497974	0.707277	1995480
0.811199	1	0.980936	2767570
1	1	1	2821360
0.853159	1	0.988649	2789330
0.902962	1	0.995132	2807630
1	1	1	2821360
0.954276	1	0.998938	2818370
1	1	1	2821360
1	0.496599	0.844204	2381810
0.531331	0.452229	0.582912	1644610
0.956929	1	0.999059	2818710
0.999678	1	1	2821360
1	0.468966	0.824078	2325020
0.999656	1	1	2821360
0.108893	0.621385	0.249898	705052
0.611984	0.621385	0.747951	2110240
