ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	1	1	2821360
0.999704	0.49697	0.844361	2382250
1	1	1	2821360
0.99069	0.627767	0.917298	2588030
0.999416	0.627767	0.919876	2595300
0.250907	1	0.597829	1686690
0.838445	0.485915	0.773241	2181590
1	0.427481	0.790774	2231060
1	0.466165	0.82195	2319020
1	1	1	2821360
0.992054	0.461538	0.815545	2300950
0.997795	1	0.999998	2821350
0.0744393	0.426997	0.141405	398955
0.593665	0.878935	0.861211	2429790
0.927011	0.41742	0.754346	2128280
0.385255	0.690377	0.618215	1744210
0.889567	1	0.993665	2803490
0.676435	1	0.940866	2654520
0.608542	0.423841	0.607436	1713800
0.650734	0.424051	0.631238	1780950
1	1	1	2821360
1	0.489655	0.839295	2367960
0.999911	1	1	2821360
0.999565	0.106859	0.345718	975395
0.999897	1	1	2821360
0.996254	1	0.999993	2821340
0.613775	0.373016	0.566477	1598240
1	0.472222	0.826533	2331950
0.578286	0.478571	0.632276	1783880
0.90001	1	0.994826	2806760
0.977255	0.45283	0.803302	2266400
0.890098	1	0.993727	2803660
0.61647	1	0.914685	2580660
0.379009	0.496815	0.502704	1418310
0.358156	1	0.725906	2048040
0.349579	1	0.716995	2022900
0.596901	1	0.904904	2553060
0.635388	1	0.923549	2605660
0.839931	0.500929	0.784997	2214760
1	0.493056	0.841712	2374770
0.999822	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.973671	0.49697	0.835141	2356230
0.68551	1	0.944353	2664360
0.999902	1	1	2821360
0.42172	0.482014	0.527132	1487230
0.408849	0.444444	0.491589	1386950
0.291971	1	0.651417	1837880
1	0.496552	0.844172	2381710
1	0.489051	0.838864	2366740
1	1	1	2821360
1	1	1	2821360
1	0.458065	0.815696	2301370
1	1	1	2821360
1	1	1	2821360
0.765051	1	0.969941	2736550
0.821568	0.45	0.73758	2080980
0.99993	0.473373	0.82737	2334310
1	0.49375	0.842202	2376160
1	1	1	2821360
0.999923	1	1	2821360
0.866138	0.497072	0.793356	2238340
1	1	1	2821360
0.991215	0.477941	0.827671	2335160
0.999743	1	1	2821360
1	0.472	0.826366	2331480
0.962664	0.480916	0.819493	2312090
1	0.447059	0.80697	2276750
0.992301	0.224644	0.557502	1572910
0.999919	1	1	2821360
0.99953	1	1	2821360
0.245863	1	0.590804	1666870
0.115938	0.308999	0.15509	437565
0.993134	0.559871	0.882381	2489510
1	1	1	2821360
1.08455e-08	1	2.09746e-07	0.591769
1	0.620284	0.916518	2585830
1	0.511451	0.85438	2410520
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.956323	1.75425e-06	2.3987e-05	67.676
0.999544	1	1	2821360
0.915342	0.000424747	0.00344174	9710.4
0.0213109	0.00198347	0.000467985	1320.36
0.923626	0.0276098	0.119066	335927
1	1	1	2821360
1	1	1	2821360
0.999048	0.442029	0.802549	2264280
1	0.234656	0.574821	1621780
0.999673	0.458599	0.815996	2302220
1	0.445255	0.805515	2272650
0.999709	0.0723214	0.262228	739839
0.999871	1	1	2821360
0.999617	1	1	2821360
0.999906	1	1	2821360
0.996605	0.479452	0.830703	2343710
1	1	1	2821360
0.513417	1	0.855695	2414230
1	1	1	2821360
0.979214	1	0.999782	2820750
1	0.0787048	0.278776	786529
0.99993	0.476471	0.829677	2340820
0.985673	0.407692	0.768208	2167390
0.66273	1	0.935369	2639010
1	0.466165	0.82195	2319020
1	0.459677	0.816953	2304920
0.973073	1	0.999634	2820330
0.944847	1	0.99845	2816990
0.33901	0.175701	0.227577	642078
0.888235	0.124747	0.354574	1000380
1	1	1	2821360
0.999902	0.468531	0.823715	2324000
1	0.486301	0.836889	2361170
1	0.496454	0.844103	2381520
0.999005	0.444444	0.804499	2269780
1	1	1	2821360
0.963762	1	0.999335	2819490
0.634971	1	0.92336	2605130
0.475497	1	0.828979	2338850
0.496401	1	0.844066	2381420
0.567296	0.457143	0.609343	1719180
0.0337774	0.46286	0.0806457	227531
0.584864	0.35382	0.532933	1503600
0.939134	1	0.998109	2816030
0.583593	0.538385	0.677955	1912760
0.929806	0.532851	0.843398	2379530
0.318256	0.532851	0.470493	1327430
0.429084	0.443721	0.506192	1428150
0.792832	0.570326	0.811058	2288290
0.847961	0.820724	0.948213	2675250
0.554559	0.473115	0.613421	1730680
0.383912	0.784465	0.662593	1869410
0.824357	0.499284	0.776968	2192110
0.401262	0.785407	0.679061	1915870
0.179574	1	0.487932	1376630
0.779767	1	0.973742	2747280
0.370811	1	0.738679	2084080
0.472065	1	0.826415	2331610
0.481583	1	0.833464	2351500
0.0114348	1	0.0625608	176507
0.250276	0.31276	0.277686	783454
0.950876	0.340144	0.688514	1942550
1	0.394687	0.761613	2148780
0.836332	0.36615	0.66862	1886420
1	0.288882	0.647598	1827110
0.036077	0.419686	0.0785872	221723
0.779339	0.11222	0.300557	847980
0.904837	0.586791	0.867088	2446370
0.904837	0.586791	0.867088	2446370
1	0.719791	0.956454	2698500
0.0733689	0.0676772	0.0313082	88331.6
0.338093	0.0610201	0.100697	284102
0.977108	0.189632	0.49766	1404080
0.301856	0.00822279	0.0173714	49010.9
0.161403	0.0740883	0.0648888	183075
0.39248	0.00181518	0.00587524	16576.2
0.860966	0.00757472	0.0393423	110999
0.977116	1	0.999736	2820620
0.966829	1	0.999444	2819790
0.628831	1	0.920541	2597180
0.919781	0.484076	0.805506	2272620
0.930464	1	0.997524	2814380
0.478559	1	0.831246	2345240
1	1	1	2821360
1	1	1	2821360
0.999467	0.455285	0.813326	2294690
0.897426	1	0.99455	2805980
0.979723	0.668575	0.932151	2629940
0.999339	0.350864	0.718101	2026020
0.723829	0.503308	0.732171	2065720
0.977462	1	0.999744	2820640
0.999722	1	1	2821360
1	1	1	2821360
0.997102	1	0.999996	2821350
0.994787	0.464968	0.819172	2311180
0.999919	0.449367	0.808794	2281900
0.461253	0.466667	0.545866	1540090
1	0.428571	0.791699	2233670
8.84284e-08	0.47019	7.48227e-07	2.11102
1.62723e-06	0.47019	1.15403e-05	32.5594
2.91236e-07	0.47019	2.30104e-06	6.49207
2.56574e-08	0.47019	2.32024e-07	0.654624
0.999855	1	1	2821360
1	1	1	2821360
0.94859	1	0.998655	2817570
0.950562	1	0.998757	2817850
1	0.447368	0.807219	2277460
1	1	1	2821360
1	1	1	2821360
0.998821	1	0.999999	2821360
0.974693	0.488722	0.829615	2340640
0.964294	0.492537	0.828572	2337700
0.993627	1	0.99998	2821300
0.287317	0.492647	0.418287	1180140
1	1	1	2821360
1	1	1	2821360
1	0.456954	0.814828	2298920
0.99171	0.492857	0.838663	2366170
1	0.469136	0.824207	2325390
1	0.477707	0.830617	2343470
0.999928	0.48503	0.835945	2358500
0.997406	0.491018	0.839359	2368130
0.920306	0.473684	0.797875	2251090
0.7077	0.492857	0.716171	2020580
0.999891	1	1	2821360
1	1	1	2821360
0.999918	1	1	2821360
0.999829	1	1	2821360
0.99855	0.496644	0.843732	2380470
0.999711	1	1	2821360
1	1	1	2821360
0.984584	1	0.999881	2821020
1	0.489362	0.839086	2367360
1	0.496143	0.843885	2380910
0.807956	1	0.980251	2765640
0.999728	0.482558	0.83408	2353240
1	1	1	2821360
0.25197	1	0.599297	1690830
1	0.52381	0.862519	2433480
1	0.52381	0.862519	2433480
0.962621	1	0.999293	2819370
0.99732	1	0.999996	2821350
1	1	1	2821360
1	0.448819	0.808384	2280740
0.995591	0.391545	0.757056	2135930
0.997681	0.795809	0.977145	2756880
0.174196	0.228697	0.168234	474648
0.630683	0.846366	0.868877	2451420
0.258092	0.605969	0.446567	1259930
0.556749	0.576082	0.685453	1933910
0.816923	0.81354	0.936135	2641180
1	0.0727813	0.26349	743400
0.0188091	0.278906	0.032789	92509.5
0.860708	0.360317	0.673216	1899390
0.999816	1	1	2821360
0.452332	1	0.811184	2288640
0.901221	1	0.994952	2807120
0.763311	1	0.969474	2735230
0.866878	1	0.990718	2795170
0.940969	0.795961	0.965466	2723930
0.489652	0.230256	0.358825	1012380
0.140858	0.486011	0.252032	711075
1	0.486141	0.836773	2360840
0.673832	0.424644	0.644178	1817460
0.878466	0.424644	0.740878	2090290
1	0.432293	0.794836	2242520
0.99483	0.424644	0.786467	2218910
0.968137	0.303376	0.653552	1843910
0.994075	0.55559	0.88018	2483300
0.473484	1	0.827478	2334610
0.313163	0.473684	0.431411	1217170
0.984963	1	0.999886	2821040
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.998719	1	0.999999	2821360
0.884489	0.481928	0.789734	2228120
0.901066	0.479042	0.794295	2240990
0.964372	0.463087	0.806591	2275690
0.443844	0.459459	0.528172	1490160
1	0.463087	0.81959	2312360
0.950562	1	0.998757	2817850
0.476528	1	0.829745	2341010
0.635226	1	0.923476	2605460
0.999718	1	1	2821360
1	0.481928	0.833716	2352210
0.79952	1	0.978407	2760440
0.99915	1	1	2821360
0.999601	1	1	2821360
0.789955	1	0.97621	2754240
0.999208	0.445545	0.805463	2272500
0.999704	0.472727	0.826807	2332720
0.999869	1	1	2821360
1	1	1	2821360
0.999908	0.432432	0.79492	2242760
0.999612	1	1	2821360
0.998055	0.499571	0.845601	2385740
0.577453	1	0.894549	2523840
1	1	1	2821360
1	1	1	2821360
0.988673	0.488722	0.834633	2354800
0.714452	0.110814	0.279961	789872
0.272671	0.175389	0.193218	545139
1	0.275173	0.630244	1778150
1	0.573157	0.892174	2517140
0.915879	0.572765	0.863019	2434890
0.146734	0.483641	0.258712	729920
1	0.67656	0.940915	2654660
0.512189	0.380691	0.513754	1449490
1	0.776906	0.973025	2745250
0.922933	0.694461	0.926043	2612700
0.93204	0.466103	0.79662	2247550
0.0180593	0.368937	0.0400514	112999
0.00840385	0.370446	0.0210827	59482
0.00212448	0.371843	0.00643315	18150.2
0.492665	0.358037	0.482441	1361140
0.544164	0.262251	0.420553	1186530
0.16806	0.12313	0.100941	284790
0.178804	0.767756	0.409877	1156410
0.00780368	0.208167	0.0120577	34019.2
0.0514331	0.379931	0.0964396	272091
0.304779	1	0.666908	1881590
0.999883	0.465649	0.821513	2317790
0.844291	1	0.987194	2785230
1	0.460993	0.817973	2307800
0.998652	1	0.999999	2821360
0.498418	1	0.845475	2385390
0.789994	1	0.976219	2754270
0.999595	1	1	2821360
1	0.460938	0.81793	2307680
0.971038	1	0.999577	2820170
1	1	1	2821360
0.425987	1	0.789501	2227470
1	0.252158	0.599556	1691560
1	0.0131622	0.0701599	197946
0.969854	1	0.999541	2820070
1	1	1	2821360
1	0.494186	0.84251	2377020
1	0.467105	0.822666	2321040
0.695625	0.496403	0.712483	2010170
0.995414	1	0.999989	2821330
0.998944	0.473282	0.826953	2333130
1	0.214601	0.544866	1537260
1	0.496552	0.844172	2381710
1	1	1	2821360
1	0.368056	0.735935	2076340
0.992054	0.482517	0.831337	2345500
1	1	1	2821360
0.719514	0.460993	0.697729	1968550
0.999855	1	1	2821360
1	1	1	2821360
0.999335	1	1	2821360
0.999914	0.444444	0.804827	2270710
0.774676	1.5678e-09	2.61477e-08	0.0737721
1	1	1	2821360
1	1	1	2821360
0.0831722	0.308709	0.119707	337736
0.999897	1	1	2821360
1	1	1	2821360
1	0.491935	0.840918	2372530
0.919288	1	0.996651	2811910
1	0.487395	0.837676	2363390
0.998553	0.491071	0.839799	2369380
1	0.496689	0.844268	2381980
1	1	1	2821360
1	0.471831	0.826239	2331120
1	0.2308	0.5692	1605920
0.999873	1	1	2821360
1	0.18366	0.494903	1396300
0.813776	1	0.981471	2769080
0.665487	0.596921	0.763981	2155470
0.483816	0.491667	0.579468	1634890
0.352589	0.495146	0.479292	1352260
0.418421	1	0.782978	2209060
0.545656	0.466667	0.602963	1701180
0.26161	0.466667	0.378834	1068830
0.527232	1	0.864721	2439690
0.460663	0.460526	0.541077	1526570
0.460663	0.460526	0.541077	1526570
0.871311	0.423423	0.736812	2078810
0.929722	1	0.997471	2814220
1	1	1	2821360
1	1	1	2821360
0.824742	0.618506	0.853478	2407970
0.937785	0.485714	0.813683	2295690
1	1	1	2821360
1	1.77184e-08	3.33969e-07	0.942246
0.793118	1	0.976949	2756330
0.593167	1	0.902966	2547590
0.199784	0.529851	0.343573	969344
0.419029	0.671039	0.637936	1799850
5.56963e-07	1	8.57766e-06	24.2007
0.902302	1	0.995064	2807430
0.916604	0.497534	0.814113	2296910
0.536928	1	0.870839	2456950
0.584787	1	0.89853	2535080
0.996546	1	0.999994	2821340
0.719268	1	0.956282	2698020
0.555425	1	0.882027	2488520
0.998108	1	0.999998	2821360
0.27472	0.42236	0.365949	1032480
0.999836	1	1	2821360
0.85151	0.216574	0.496181	1399910
1	0.50236	0.848204	2393090
0.682913	1	0.943368	2661580
0.380857	0.482517	0.49509	1396830
1	1	1	2821360
0.934019	1	0.997774	2815080
0.923782	1	0.997019	2812950
0.916998	1	0.996456	2811360
1	1	1	2821360
0.781326	0.492857	0.752566	2123260
0.969454	1	0.999529	2820030
1	0.223272	0.558038	1574430
0.612454	1	0.912729	2575140
0.469457	1	0.82445	2326070
0.998138	1	0.999998	2821360
0.994837	1	0.999987	2821320
1	0.481752	0.833588	2351850
0.883628	1	0.99295	2801470
0.529542	0.467456	0.593148	1673480
0.996909	1	0.999995	2821350
0.951265	1	0.998793	2817950
0.911753	0.446429	0.772899	2180630
0.999184	0.496657	0.843961	2381120
0.992164	1	0.999969	2821270
1	1	1	2821360
4.11873e-12	0.567837	6.49742e-11	0.000183316
3.75911e-09	0.567837	4.47511e-08	0.126259
1.45451e-17	0.439541	2.59506e-16	7.32161e-10
1.02834e-14	0.439541	1.53817e-13	4.33972e-07
0.999893	1	1	2821360
0.99874	0.433333	0.795251	2243690
0.999862	0.479339	0.831771	2346730
0.999889	0.474074	0.82788	2335750
1	1	1	2821360
1	1	1	2821360
0.992054	1	0.999968	2821270
0.999763	1	1	2821360
0.371551	1	0.739412	2086150
0.91647	1	0.99641	2811230
1	0.496454	0.844103	2381520
0.540806	1	0.873236	2463720
1	0.501263	0.847447	2390950
1	1	1	2821360
0.997685	1	0.999997	2821350
1	0.495495	0.843431	2379620
0.993652	1	0.99998	2821300
1	1	1	2821360
0.940967	1	0.998222	2816350
0.929555	1	0.997458	2814190
0.994528	1	0.999985	2821320
0.92366	1	0.997009	2812920
0.535333	1	0.869844	2454150
1	0.499457	0.846197	2387430
1	1	1	2821360
0.995117	1	0.999988	2821330
1	1	1	2821360
0.999883	0.480916	0.832935	2350010
0.999918	1	1	2821360
1	4.65069e-16	1.6884e-14	4.7636e-08
1	1.23545e-16	4.64898e-15	1.31164e-08
0.99573	3.38503e-10	7.68854e-09	0.0216921
1	0.428571	0.791699	2233670
0.999903	0.472222	0.826499	2331850
0.821038	1	0.982935	2773210
0.999881	0.469231	0.824237	2325470
0.584435	1	0.898341	2534540
0.999908	0.472973	0.827063	2333440
1	1	1	2821360
0.259483	0.477273	0.382522	1079230
0.512172	0.465278	0.580079	1636610
0.709742	0.482517	0.709443	2001600
1	0.492754	0.841498	2374170
0.800737	0.562091	0.809398	2283600
1	1	1	2821360
0.999871	1	1	2821360
0.46946	0.155787	0.264417	746017
0.0172464	0.499901	0.0496038	139950
0.00288966	0.499901	0.0108918	30729.7
0.999884	1	1	2821360
0.999883	1	1	2821360
0.998876	0.488189	0.837852	2363880
1	1	1	2821360
0.997029	0.50041	0.845826	2386380
0.987534	0.500571	0.842612	2377310
0.993154	1	0.999977	2821290
0.999537	0.439394	0.800566	2258690
0.936989	1	0.997972	2815640
1	1	1	2821360
0.720488	0.443548	0.68413	1930180
0.264564	1	0.616348	1738940
0.976472	0.472527	0.818296	2308710
1	1	1	2821360
0.333237	1	0.699432	1973350
0.205478	1	0.530629	1497100
1	1	1	2821360
1	0.664061	0.935915	2640550
1	0.664061	0.935915	2640550
0.753649	1	0.966802	2727700
0.914947	0.664061	0.91032	2568340
0.637628	0.664061	0.787307	2221280
0.434598	0.632867	0.630076	1777670
0.998292	1	0.999999	2821360
1	1	1	2821360
0.84325	1	0.987017	2784730
1	1	1	2821360
0.999798	1	1	2821360
1	1	1	2821360
1	0.45045	0.809688	2284420
1	1	1	2821360
1	0.473684	0.827628	2335040
0.999853	1	1	2821360
0.999321	0.458716	0.815961	2302120
1	0.46729	0.822806	2321430
1	1	1	2821360
0.942917	1	0.998339	2816670
0.999595	0.453901	0.812281	2291740
0.704935	1	0.951415	2684290
0.522242	1	0.861503	2430610
0.657459	1	0.93318	2632840
0.998727	1	0.999999	2821360
0.999886	0.390977	0.758105	2138890
0.998975	0.390977	0.75777	2137940
0.998876	1	0.999999	2821360
1	0.468531	0.82375	2324090
1	1	1	2821360
0.999879	0.488372	0.838335	2365250
0.28802	1	0.646526	1824080
1	0.459677	0.816953	2304920
1	0.458333	0.815906	2301970
0.998801	1	0.999999	2821360
0.821313	1	0.982989	2773370
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.999913	0.486842	0.837248	2362180
0.635596	0.412944	0.613549	1731040
3.35033e-05	0.331591	0.000137842	388.902
0.00776936	0.330108	0.0178656	50405.4
0.0229262	0.0328283	0.00616547	17395
0.888795	0.454306	0.769966	2172350
0.671461	0.454306	0.667228	1882490
0.888795	0.454306	0.769966	2172350
0.99472	1	0.999986	2821320
0.982535	0.529948	0.860494	2427770
0.998677	1	0.999999	2821360
1	0.779347	0.973637	2746980
1	1	1	2821360
1	0.475806	0.829209	2339500
0.923703	0.484127	0.807075	2277050
0.999884	0.492424	0.841224	2373400
0.845219	0.437037	0.737268	2080100
0.999558	1	1	2821360
0.463649	0.492647	0.565691	1596020
0.999881	1	1	2821360
0.999899	1	1	2821360
0.505317	1	0.850231	2398810
1	0.0543482	0.212629	599903
1	1	1	2821360
0.999062	1	1	2821360
1	0.504762	0.849852	2397740
0.941653	0.450617	0.78808	2223460
0.997795	0.443709	0.803464	2266860
1	0.478873	0.831477	2345900
0.839232	0.446043	0.742157	2093890
0.744967	1	0.964297	2720630
0.999881	0.484615	0.835629	2357610
1	0.479675	0.832066	2347560
1	0.452174	0.811059	2288290
0.500548	1	0.846953	2389560
0.284077	1	0.641591	1810160
0.999867	1	1	2821360
0.999886	1	1	2821360
0.999893	0.474453	0.828163	2336550
1	1	1	2821360
0.656821	1	0.932912	2632080
0.0688829	0.730521	0.200745	566375
0.004567	0.900827	0.0267141	75370.2
0.894581	0.0269788	0.114015	321678
0.999637	1	1	2821360
0.99915	0.445205	0.805168	2271670
1	1	1	2821360
0.884474	0.49635	0.800417	2258260
1	0.489209	0.838976	2367050
1	0.417266	0.78197	2206220
1	0.496732	0.844298	2382070
1	1	1	2821360
0.99797	1	0.999998	2821360
0.999884	1	1	2821360
0.512556	1	0.855121	2412600
1	0.477419	0.830404	2342870
1	0.214264	0.544348	1535800
0.870825	0.496552	0.794934	2242800
0.999891	1	1	2821360
0.999893	1	1	2821360
1	1	1	2821360
0.998259	1	0.999998	2821360
0.999881	1	1	2821360
0.301184	1	0.662616	1869480
0.998944	0.465649	0.821179	2316840
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.998697	0.457627	0.814888	2299090
1	1	1	2821360
0.936847	1	0.997963	2815610
0.609319	1	0.911184	2570780
0.248006	1	0.593801	1675330
1	0.496063	0.843829	2380750
0.432683	1	0.795163	2243440
1	0.47619	0.829494	2340300
0.784066	0.468085	0.734888	2073380
0.981654	0.479452	0.825355	2328630
0.976379	0.448718	0.799683	2256190
0.576326	0.490066	0.639523	1804330
0.619319	0.495798	0.669607	1889200
0.684743	1	0.944063	2663540
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.999333	1	1	2821360
7.02324e-09	0.0171776	2.8759e-09	0.00811395
8.6636e-10	0.0640961	1.36683e-09	0.00385632
0.000120537	0.0640961	9.86672e-05	278.376
1.18214e-07	0.0354743	8.50861e-08	0.240059
0.0011903	0.0339888	0.00044969	1268.74
3.4336e-05	0.106519	4.94439e-05	139.499
7.68023e-08	0.0339888	5.4202e-08	0.152923
0.00125667	0.0182569	0.00026803	756.209
0.99975	1	1	2821360
1	0.254098	0.602222	1699080
0.266266	1	0.618605	1745310
0.93912	1	0.998108	2816020
0.292596	1	0.652186	1840050
0.19389	1	0.511959	1444420
1	0.435714	0.797692	2250580
1	0.477273	0.830296	2342560
1	1	1	2821360
0.77403	0.500074	0.75446	2128600
0.942819	1	0.998333	2816660
1	1	1	2821360
1	0.471074	0.825671	2329510
0.999913	0.414474	0.779488	2199220
1	1	1	2821360
0.413808	1	0.778933	2197650
0.999862	0.487603	0.837778	2363670
0.998191	0.183651	0.494324	1394670
0.722607	0.477273	0.712026	2008880
0.999827	1	1	2821360
0.643279	0.358703	0.569121	1605700
0.192238	0.358703	0.253365	714835
0.134278	0.358703	0.194258	548072
0.161376	0.358703	0.222819	628654
0.986917	0.496735	0.83971	2369120
0.889678	0.467153	0.780524	2202140
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.867611	1	0.990822	2795470
1	0.845725	0.987435	2785910
0.798936	0.696412	0.882593	2490110
0.0570518	0.844652	0.194328	548269
0.440055	0.699755	0.670636	1892110
0.462236	0.69897	0.688124	1941450
0.853588	0.370244	0.680077	1918740
0.0633981	0.0801994	0.0319385	90110.2
0.0135521	1	0.0718427	202694
0.019053	0.695821	0.0705722	199110
0.500665	0.694918	0.715249	2017980
0.501478	0.708137	0.72277	2039200
0.956175	0.708235	0.941163	2655360
0.976135	0.640405	0.91881	2592290
1	1	1	2821360
0.247299	0.671059	0.464012	1309140
0.0349432	0.669089	0.111193	313715
0.00647427	0.833473	0.0335751	94727.5
0.0256448	0.542388	0.073375	207017
0.452538	0.702215	0.682081	1924400
0.455677	0.849175	0.754343	2128270
0.990807	0.472974	0.823821	2324300
1	1	1	2821360
0.995213	0.398374	0.763264	2153440
0.929667	0.39	0.730411	2060750
0.978751	0.371134	0.731098	2062690
0.83135	0.733222	0.911305	2571120
0.0326488	0.407617	0.0707915	199728
0.0579824	0.666737	0.164416	463876
0.00105149	0.518713	0.00464371	13101.6
1.5274e-06	0.509635	1.17276e-05	33.0878
0.00195696	1	0.0141613	39954
0.53593	0.385344	0.532271	1501730
0.869921	1	0.991147	2796380
0.976842	1	0.99973	2820600
0.867136	1	0.990754	2795280
0.955115	1	0.998977	2818480
0.996258	1	0.999993	2821340
0.941453	1	0.998252	2816430
0.794707	1	0.977316	2757360
0.988325	0.435115	0.792936	2237160
0.668197	1	0.937596	2645300
0.992843	1	0.999974	2821290
0.993412	1	0.999978	2821300
0.992721	1	0.999973	2821290
0.992681	0.474138	0.825364	2328650
0.995172	1	0.999988	2821330
1	1	1	2821360
0.68055	0.451852	0.670138	1890700
0.590263	0.473282	0.635616	1793300
0.9025	6.78632e-07	9.37426e-06	26.4482
0.999896	0.489209	0.83894	2366950
0.956905	1	0.999058	2818700
1	0.500218	0.846725	2388920
0.293027	1	0.652715	1841550
1	0.425	0.788658	2225090
1	0.478992	0.831564	2346140
0.986543	1	0.999909	2821100
0.976217	0.487395	0.829206	2339490
1	0.419355	0.78379	2211350
1	1	1	2821360
1	0.410256	0.775784	2188770
0.080104	1	0.282321	796529
1	1	1	2821360
1	0.415493	0.780416	2201840
6.35786e-15	1	2.14191e-13	6.04309e-07
2.91448e-13	0.823436	7.21362e-12	2.03522e-05
3.03092e-11	0.821948	6.33171e-10	0.0017864
5.61519e-08	0.823436	8.27165e-07	2.33373
1	1	1	2821360
0.673763	1	0.939816	2651560
1	0.498052	0.84522	2384670
0.999682	1	1	2821360
1	1	1	2821360
1	0.427184	0.790522	2230350
1	0.515966	0.857388	2419000
1	1	1	2821360
1	0.481818	0.833636	2351990
1	1	1	2821360
1	1	1	2821360
0.999295	1	1	2821360
1	0.473684	0.827628	2335040
0.999853	0.461538	0.818343	2308840
1	0.490196	0.839681	2369040
1	0.482014	0.833779	2352390
